"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","EID"
"Martel Y.; Roßmann A.; Sultanow E.; Weiß O.; Wissel M.; Pelzel F.; Seßler M.","Martel, Yannick (57556173000); Roßmann, Arne (57556356200); Sultanow, Eldar (36167522600); Weiß, Oliver (57556546800); Wissel, Matthias (57557122400); Pelzel, Frank (57556546900); Seßler, Matthias (57218940255)","57556173000; 57556356200; 36167522600; 57556546800; 57557122400; 57556546900; 57218940255","Software Architecture Best Practices for Enterprise Artificial Intelligence","2020","Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)","P-307","","","165","181","16","10.18420/inf2020_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127339915&doi=10.18420%2finf2020_16&partnerID=40&md5=165b4d942b7a2e1fffbff3379abd6757","AI systems are increasingly evolving from laboratory experiments in data analysis to increments of productive software products. A professional AI platform must therefore not only function as a laboratory environment but must be designed and procured as a workbench for the development, productive implementation, operation and maintenance of ML models. Subsequently, it needs to integrate within a global software engineering approach. This way, Enterprise Architecture Management (EAM) must implement efficient governance of the development cycle, to enable organization-wide collaboration, to accelerate the go-live and to standardize operations. In this paper we highlight obstacles and show best practices on how architects can integrate data science and AI in their environment. Additionally, we suggest an integrated approach adapting the best practices from both the data science and DevOps. © 2020 Gesellschaft fur Informatik (GI). All rights reserved.","2-s2.0-85127339915"
"Chen J.Q.","Chen, Jim Q. (56685114600)","56685114600","On handling ethical dilemmas in artificial intelligence systems","2020","Proceedings of the European Conference on the Impact of Artificial Intelligence and Robotics, ECIAIR 2020","","","","49","57","8","10.34190/EAIR.20.051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097833167&doi=10.34190%2fEAIR.20.051&partnerID=40&md5=7f074d741fac283d1ce9ca570cbe78f4","Artificial intelligence (AI) has been created to help humans to achieve goals, not to help AI itself to achieve its own goals. Hence, AI has to be designed, controlled, and utilized for humans. To be accepted in a human society, AI has to be armed with law and ethics, because law and ethics provide fundamental principles, rules, and guidance for interactions in a human society. Without them, a human society can hardly survive in a peaceful way. However, implementing ethics in AI systems is absolutely a challenge. There are several layers that need to be taken into consideration. There are dilemmas in each layer, making implementation even more complex and challenging. This paper intends to tackle this challenge. It starts with a hypothetical but possible case that an AI-enabled self-driving vehicle may encounter. It examines various dilemmas involved in this case, especially the ethical one. It reveals the ineffectiveness of the current approaches in dealing with the ethical dilemma. It then proposes a novel approach that fully utilizes both the unique strengths of AI systems and the unique strengths of humans in exploring paradigm-shift solutions in dealing with this type of dilemmas. As a result, ethics can be successfully implemented and dynamically executed in AI systems. © ECIAIR 2020.All right reserved.","2-s2.0-85097833167"
"Floridi L.; Cowls J.; King T.C.; Taddeo M.","Floridi, Luciano (6603039594); Cowls, Josh (56278746100); King, Thomas C. (57206276712); Taddeo, Mariarosaria (23029182300)","6603039594; 56278746100; 57206276712; 23029182300","How to Design AI for Social Good: Seven Essential Factors","2020","Science and Engineering Ethics","26","3","","1771","1796","25","10.1007/s11948-020-00213-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083167565&doi=10.1007%2fs11948-020-00213-5&partnerID=40&md5=139078657cdf26be555d709464f4d037","The idea of artificial intelligence for social good (henceforth AI4SG) is gaining traction within information societies in general and the AI community in particular. It has the potential to tackle social problems through the development of AI-based solutions. Yet, to date, there is only limited understanding of what makes AI socially good in theory, what counts as AI4SG in practice, and how to reproduce its initial successes in terms of policies. This article addresses this gap by identifying seven ethical factors that are essential for future AI4SG initiatives. The analysis is supported by 27 case examples of AI4SG projects. Some of these factors are almost entirely novel to AI, while the significance of other factors is heightened by the use of AI. From each of these factors, corresponding best practices are formulated which, subject to context and balance, may serve as preliminary guidelines to ensure that well-designed AI is more likely to serve the social good. © 2020, The Author(s).","2-s2.0-85083167565"
"Ivanova Y.","Ivanova, Yordanka (56506741600)","56506741600","The Data Protection Impact Assessment as a Tool to Enforce Non-discriminatory AI","2020","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","12121 LNCS","","","3","24","21","10.1007/978-3-030-55196-4_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093857325&doi=10.1007%2f978-3-030-55196-4_1&partnerID=40&md5=ab61573b0ea44904f3017bfeac4ec4e0","This paper argues that the novel tools under the General Data Protection Regulation (GDPR) may provide an effective legally binding mechanism for enforcing non-discriminatory AI systems. Building on relevant guidelines, the generic literature on impact assessments and algorithmic fairness, this paper aims to propose a specialized methodological framework for carrying out a Data Protection Impact Assessment (DPIA) to enable controllers to assess and prevent ex ante the risk to the right to non-discrimination as one of the key fundamental rights that GDPR aims to safeguard. © 2020, Springer Nature Switzerland AG.","2-s2.0-85093857325"
"Verma A.K.; Jain A.; Radhika S.","Verma, Amar Kumar (57207764191); Jain, Aakruti (57218572203); Radhika, Sudha (36613491700)","57207764191; 57218572203; 36613491700","Neuro-fuzzy classifier for identification of stator winding inter-turn fault for industrial machine","2020","Lecture Notes in Electrical Engineering","659","","","101","110","9","10.1007/978-981-15-4775-1_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089608654&doi=10.1007%2f978-981-15-4775-1_12&partnerID=40&md5=a2702f2a9b59ba049554d19578e691ca","Induction machines have extensive demand in industries as they are used for large-scale production and therefore vulnerable to both electrical and mechanical faults. Over the past decade, online condition monitoring of industrial machinery has become one of the major research areas in fault detection and diagnosis. There are different types of stator winding insulation faults, of which the current work is focused on the identification of stator winding inter-turn fault as it accounts for 37% of the overall machine failures. Also, this fault, if identified at its incipient stage, can predominantly improvise machine downtime and maintenance cost. The proposed work uses acquired experimental data from both healthy and faulty three-phase induction motor to train the neuro-fuzzy classifier for fault severity evaluation. It has been observed that AI-based neuro-fuzzy classifier is capable of generating rules and membership functions on its own with a given set of experimental data whereas fuzzy classifier requires manual intervention for defining rules and membership functions. A comparison of fuzzy and neuro-fuzzy based fault identification is made, and the efficiency of both classifiers was compared. © Springer Nature Singapore Pte Ltd 2020.","2-s2.0-85089608654"
"Leijnen S.; Aldewereld H.; van Belkom R.; Bijvank R.; Ossewaarde R.","Leijnen, Stefan (57218950781); Aldewereld, Huib (8658897900); van Belkom, Rudy (57218948693); Bijvank, Roland (57079058200); Ossewaarde, Roelant (55453827600)","57218950781; 8658897900; 57218948693; 57079058200; 55453827600","An agile framework for trustworthy AI","2020","CEUR Workshop Proceedings","2659","","","75","78","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090887923&partnerID=40&md5=c4eade46c5f0624335533fb50f515b01","The ethics guidelines put forward by the AI High Level Expert Group (AI-HLEG) present a list of seven key requirements that Human-centered, trustworthy AI systems should meet. These guidelines are useful for the evaluation of AI systems, but can be complemented by applied methods and tools for the development of trustworthy AI systems in practice. In this position paper we propose a framework for translating the AI-HLEG ethics guidelines into the specific context within which an AI system operates. This approach aligns well with a set of Agile principles commonly employed in software engineering. © 2020 for this paper by its authors. Use permitted under Creative Commons License Attribution 4.0 International (CC BY 4.0).","2-s2.0-85090887923"
"Kim C.; Kim J.; Osborn J.C.","Kim, Chanha (57223799000); Kim, Jaden (57223827746); Osborn, Joseph C. (56443499800)","57223799000; 57223827746; 56443499800","Synthesizing retro game screenshot datasets for sprite detection","2020","CEUR Workshop Proceedings","2862","","","","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106145829&partnerID=40&md5=5ccd1ba036bcf3cdd146dd4a5f3d8515","Scenes in 2D videogames generally consist of a static terrain and a set of dynamic sprites which move around freely. AI systems that aim to understand game rules (for design support or automated gameplay) must be able to distinguish moving elements from the background. To this end, we re-purposed an object detection model from deep learning literature, developing along the way YOLO Artificial Retro-game Data Synthesizer, or YARDS, which efficiently produces semi-realistic, retro-game sprite detection datasets without manual labeling. Provided with sprites, background images, and a set of parameters, the package uses sprite frequency spaces to create synthetic gameplay images along with their corresponding labels. © 2020 for this paper by its authors. Use permitted under Creative Commons License Attribution 4.0 International (CC BY 4.0).","2-s2.0-85106145829"
"Igelmo V.; Syberfeldt A.; Högberg D.; García Rivera F.; Pérez Luque E.","Igelmo, Víctor (57219091415); Syberfeldt, Anna (25639958400); Högberg, Dan (7801380814); García Rivera, Francisco (57219089120); Pérez Luque, Estela (57219088583)","57219091415; 25639958400; 7801380814; 57219089120; 57219088583","Aiding observational ergonomic evaluation methods using MOCAP systems supported by AI-based posture recognition","2020","Advances in Transdisciplinary Engineering","11","","","419","429","10","10.3233/ATDE200050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091239183&doi=10.3233%2fATDE200050&partnerID=40&md5=78caa6e77832ffeb81adc3a4a223ada0","Observational ergonomic evaluation methods have inherent subjectivity. Observers' assessment results might differ even with the same dataset. While motion capture (MOCAP) systems have improved the speed and the accuracy of motion-data gathering, the algorithms used to compute assessments seem to rely on predefined conditions to perform them. Moreover, the authoring of these conditions is not always clear. Making use of artificial intelligence (AI), along with MOCAP systems, computerized ergonomic assessments can become more alike to human observation and improve over time, given proper training datasets. AI can assist ergonomic experts with posture detection, useful when using methods that require posture definition, such as Ovako Working Posture Assessment System (OWAS). This study aims to prove the usefulness of an AI model when performing ergonomic assessments and to prove the benefits of having a specialized database for current and future AI training. Several algorithms are trained, using Xsens MVN MOCAP datasets, and their performance within a use case is compared. AI algorithms can provide accurate posture predictions. The developed approach aspires to provide with guidelines to perform AI-assisted ergonomic assessment based on observation of multiple workers.  © 2020 The authors and IOS Press.","2-s2.0-85091239183"
"Reis T.; Krause T.; Bornschlegl M.X.; Hemmje M.L.","Reis, Thoralf (57205614322); Krause, Thomas (57189703325); Bornschlegl, Marco X. (57190072605); Hemmje, Matthias L. (55979769600)","57205614322; 57189703325; 57190072605; 55979769600","A conceptual architecture for AI-based big data analysis and visualization supporting metagenomics research","2020","CEUR Workshop Proceedings","2815","","","183","190","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101636299&partnerID=40&md5=0609620ea3d46b9fd4a04607f1fa4c2c","This paper targets to introduce an architecture for Artificial Intelligence (AI) based Big Data Analysis and Visualization supported metagenomics research based on the AI2VIS4BigData Reference Model. Metagenomics research covers the examination of huge amounts of data to improve the understanding of microbial communities. Technological and methodical improvements in Big Data Analysis drive progress in metagenomics research and thereby support practical applications like, e.g., the analysis of cattle rumen with the research goal of reducing the negative impact of cattle breeding on global warming. AI2VIS4BigData is a reference model for the combined application areas of Big Data Analysis, AI, and Visualization. Its purpose is to support scientific and industrial activities with guidelines and a common terminology to enable efficient exchange of knowledge and information and thereby prevent”reinventing the wheel”. The general applicability of the AI2VIS4BigData model for metagenomics has been validated in a previous publication. As a next step, this paper derives a conceptual architecture that specifies a possible adaption of AI2VIS4BigData for metagenomics. For this, three new metagenomic publications utilizing AI and Visualizations are assessed. Copyright © 2020 for this paper by its authors.","2-s2.0-85101636299"
"Hamada K.; Ishikawa F.; Masuda S.; Matsuya M.; Myojin T.; Nishi Y.; Ogawa H.; Toku T.; Tokumoto S.; Tsuchiya K.; Ujita Y.","Hamada, Koichi (58253019200); Ishikawa, Fuyuki (33367760100); Masuda, Satoshi (36803608600); Matsuya, Mineo (57218865089); Myojin, Tomoyuki (55555882700); Nishi, Yasuharu (35119148100); Ogawa, Hideto (26032684700); Toku, Takahiro (57218868119); Tokumoto, Susumu (55383584000); Tsuchiya, Kazunori (57218867636); Ujita, Yasuhiro (57218867074)","58253019200; 33367760100; 36803608600; 57218865089; 55555882700; 35119148100; 26032684700; 57218868119; 55383584000; 57218867636; 57218867074","Guidelines for quality assurance of machine learning-based artificial intelligence","2020","Proceedings of the International Conference on Software Engineering and Knowledge Engineering, SEKE","PartF162440","","","335","341","6","10.18293/SEKE2020-094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090506905&doi=10.18293%2fSEKE2020-094&partnerID=40&md5=0dba7bcb61d07ce6162928ce5e352e13","Great efforts are currently underway to develop industrial applications for artificial intelligence (AI), especially those using machine learning (ML) techniques. Despite the intensive support for building ML applications, there are still challenges when it comes to evaluating, assuring, and improving the quality or dependability. The difficulty stems from the unique nature of ML: namely, that the system behavior is derived from training data, not from logical design by human engineers. This leads to black-box and intrinsically imperfect implementations that invalidate many of the existing principles and techniques in traditional software engineering. In light of this situation, the Japanese industry has jointly worked on a set of guidelines for the quality assurance of AI systems (in the QA4AI consortium) from the viewpoint of traditional quality-assurance engineers and test engineers. We report the initial version of these guidelines, which cover a list of the quality evaluation aspects, a catalogue of current state-of-the-art techniques, and domain-specific discussions in four representative domains. The guidelines provide significant insights for engineers in terms of methodologies and designs for tests driven by application-specific requirements. © 2020 Knowledge Systems Institute Graduate School. All rights reserved.","2-s2.0-85090506905"
"Xie B.; Tao C.; Li J.; Hilsabeck R.C.; Aguirre A.","Xie, Bo (35313224300); Tao, Cui (8245410000); Li, Juan (35069740100); Hilsabeck, Robin C. (6601992939); Aguirre, Alyssa (57206315197)","35313224300; 8245410000; 35069740100; 6601992939; 57206315197","Artificial intelligence for caregivers of persons with Alzheimer's disease and related dementias: Systematic literature review","2020","JMIR Medical Informatics","8","8","e18189","","","","10.2196/18189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097476090&doi=10.2196%2f18189&partnerID=40&md5=8847aa70cd2ca322ce778bb29a973c31","Background: Artificial intelligence (AI) has great potential for improving the care of persons with Alzheimer's disease and related dementias (ADRD) and the quality of life of their family caregivers. To date, however, systematic review of the literature on the impact of AI on ADRD management has been lacking. Objective: This paper aims to (1) identify and examine literature on AI that provides information to facilitate ADRD management by caregivers of individuals diagnosed with ADRD and (2) identify gaps in the literature that suggest future directions for research. Methods: Following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines for conducting systematic literature reviews, during August and September 2019, we performed 3 rounds of selection. First, we searched predetermined keywords in PubMed, Cumulative Index to Nursing and Allied Health Literature Plus with Full Text, PsycINFO, IEEE Xplore Digital Library, and the ACM Digital Library. This step generated 113 nonduplicate results. Next, we screened the titles and abstracts of the 113 papers according to inclusion and exclusion criteria, after which 52 papers were excluded and 61 remained. Finally, we screened the full text of the remaining papers to ensure that they met the inclusion or exclusion criteria; 31 papers were excluded, leaving a final sample of 30 papers for analysis. Results: Of the 30 papers, 20 reported studies that focused on using AI to assist in activities of daily living. A limited number of specific daily activities were targeted. The studies' aims suggested three major purposes: (1) to test the feasibility, usability, or perceptions of prototype AI technology; (2) to generate preliminary data on the technology's performance (primarily accuracy in detecting target events, such as falls); and (3) to understand user needs and preferences for the design and functionality of to-be-developed technology. The majority of the studies were qualitative, with interviews, focus groups, and observation being their most common methods. Cross-sectional surveys were also common, but with small convenience samples. Sample sizes ranged from 6 to 106, with the vast majority on the low end. The majority of the studies were descriptive, exploratory, and lacking theoretical guidance. Many studies reported positive outcomes in favor of their AI technology's feasibility and satisfaction; some studies reported mixed results on these measures. Performance of the technology varied widely across tasks. Conclusions: These findings call for more systematic designs and evaluations of the feasibility and efficacy of AI-based interventions for caregivers of people with ADRD. These gaps in the research would be best addressed through interdisciplinary collaboration, incorporating complementary expertise from the health sciences and computer science/engineering-related fields.  © 2020 Bo Xie, Cui Tao, Juan Li, Robin C Hilsabeck, Alyssa Aguirre.","2-s2.0-85097476090"
"Pizzi M.; Romanoff M.; Engelhardt T.","Pizzi, Michael (57222241463); Romanoff, Mila (57222247255); Engelhardt, Tim (56940308100)","57222241463; 57222247255; 56940308100","AI for humanitarian action: Human rights and ethics","2020","International Review of the Red Cross","102","913","","145","180","35","10.1017/S1816383121000011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101967528&doi=10.1017%2fS1816383121000011&partnerID=40&md5=7d01401712e0a3537f49aa6fb0f0083b","Artificial intelligence (AI)-supported systems have transformative applications in the humanitarian sector but they also pose unique risks for human rights, even when used with the best intentions. Drawing from research and expert consultations conducted across the globe in recent years, this paper identifies key points of consensus on how humanitarian practitioners can ensure that AI augments - rather than undermines - human interests while being rights-respecting. Specifically, these consultations emphasized the necessity of an anchoring framework based on international human rights law as an essential baseline for ensuring that human interests are embedded in AI systems. Ethics, in addition, can play a complementary role in filling gaps and elevating standards above the minimum requirements of international human rights law. This paper summarizes the advantages of this framework, while also identifying specific tools and best practices that either already exist and can be adapted to the AI context, or that need to be created, in order to operationalize this human rights framework. As the COVID crisis has laid bare, AI will increasingly shape the global response to the world's toughest problems, especially in the development and humanitarian sector. To ensure that AI tools enable human progress and contribute to achieving the Sustainable Development Goals, humanitarian actors need to be proactive and inclusive in developing tools, policies and accountability mechanisms that protect human rights. © The Author(s), 2021. Published by Cambridge University Press on behalf of the ICRC.","2-s2.0-85101967528"
"Lewis D.; Hogan L.; Filip D.; Wall P.J.","Lewis, Dave (57035492800); Hogan, Linda (28367681300); Filip, David (55217562500); Wall, P.J. (57194421064)","57035492800; 28367681300; 55217562500; 57194421064","Global challenges in the standardization of ethics for trustworthy AI","2020","Journal of ICT Standardization","8","2","","123","150","27","10.13052/jicts2245-800X.823","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091288117&doi=10.13052%2fjicts2245-800X.823&partnerID=40&md5=a46fb9d2a399abf0beeb96880bef7c0b","In this paper, we examine the challenges of developing international standards for Trustworthy AI that aim both to be global applicable and to address the ethical questions key to building trust at a commercial and societal level. We begin by examining the validity of grounding standards that aim for international reach on human right agreements, and the need to accommodate variations in prioritization and tradeoffs in implementing rights in different societal and cultural settings. We then examine the major recent proposals from the OECD, the EU and the IEEE on ethical governance of Trustworthy AI systems in terms of their scope and use of normative language. From this analysis, we propose a preliminary minimal model for the functional roles relevant to Trustworthy AI as a framing for further standards development in this area. We also identify the different types of interoperability reference points that may exist between these functional roles and remark on the potential role they could play in future standardization. Finally we examine a current AI standardization effort under ISO/IEC JTC1 to consider how future Trustworthy AI standards may be able to build on existing standards in developing ethical guidelines and in particular on the ISO standard on Social Responsibility. We conclude by proposing some future directions for research and development of Trustworthy AI standards. © 2020 the Author(s). All rights reserved.","2-s2.0-85091288117"
"MacDonald C.; Yang M.; Learn S.; Hugo R.; Park S.","MacDonald, Chris (57195917173); Yang, Michael (57221683132); Learn, Shawn (16030878800); Hugo, Ron (56264556600); Park, Simon (7501833349)","57195917173; 57221683132; 16030878800; 56264556600; 7501833349","Liquid pipeline rupture detection using multiple artificial intelligence classifiers during steady-state and transient operations","2020","Proceedings of the Biennial International Pipeline Conference, IPC","3","","V003t04a002","","","","10.1115/IPC2020-9237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099786261&doi=10.1115%2fIPC2020-9237&partnerID=40&md5=c1e26ac786353ff366ded1c2ea5086f7","There are several challenges associated with existing rupture detection systems such as their inability to accurately detect during transient (such as pump dynamics) conditions, delayed responses and their inability to transfer models to different pipeline configurations easily. To address these challenges, we employ multiple Artificial Intelligence (AI) classifiers that rely on pattern recognitions instead of traditional operator-set thresholds. AI techniques, consisting of two-dimensional (2D) Convolutional Neural Networks (CNN) and Adaptive Neuro Fuzzy Interface Systems (ANFIS), are used to mimic processes performed by operators during a rupture event. This includes both visualization (using CNN) and rule-based decision making (using ANFIS). The system provides a level of reasoning to an operator through the use of the rule-based AI system. Pump station sensor data is non-dimensionalized prior to AI processing, enabling application to pipeline configurations outside of the training data set. AI algorithms undergo testing and training using two data sets: laboratory-collected data that mimics transient pump-station operations and real operator data that includes Real Time Transient Model (RTTM) simulated ruptures. The use of non-dimensional sensor data enables the system to detect ruptures from pipeline data not used in the training process. Copyright © 2020 ASME","2-s2.0-85099786261"
"Iansiti M.; Lakhani K.R.","Iansiti, Marco (6602150082); Lakhani, Karim R. (7003785038)","6602150082; 7003785038","Competing in the age of AI: How machine intelligence changes the rules of business by","2020","Harvard Business Review","2020","January-February","","1","9","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097557881&partnerID=40&md5=d7b734e324e93b23f78005ab5e0015f1","Today markets are being reshaped by a new kind of firm—one in which artificial intelligence runs the show. This cohort includes giants like Google, Facebook, and Alibaba, and growing businesses such as Wayfair and Ocado. Every time we use their services, the same thing happens: Rather than relying on processes run by employees, the value we get is delivered by algorithms. Software is at the core of the enterprise, and humans are moved off to the side. This model frees firms from traditional operating constraints and enables them to compete in unprecedented ways. AI-driven processes can be scaled up very rapidly, allow for greater scope because they can be connected to many kinds of businesses, and offer very powerful opportunities for learning and improvement. And while the value of scale eventually begins to level off in traditional models, in AI-based ones, it never stops climbing. All of that allows AI-driven firms to quickly overtake traditional ones. As AI models blur the lines between industries, strategies are relying less on specialized expertise and differentiation based on cost, quality, and branding, and more on business network position, unique data, and the deployment of sophisticated analytics. © 2020, Harvard Business School Publishing. All rights reserved.","2-s2.0-85097557881"
"Saraf A.; Chan K.; Popish M.; Browder J.; Schade J.","Saraf, Aditya (57207588279); Chan, Kennis (46461142700); Popish, Martin (57194850853); Browder, Jeff (57219453531); Schade, John (57198065886)","57207588279; 46461142700; 57194850853; 57219453531; 57198065886","Explainable artificial intelligence for aviation safety applications","2020","AIAA AVIATION 2020 FORUM","1 PartF","","","","","","10.2514/6.2020-2881","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092798967&doi=10.2514%2f6.2020-2881&partnerID=40&md5=2b7113c752c4716930dfd88923147106","NASA's aviation research envisions future concepts for air transportation that will significantly expand the current nature of airspace and vehicle management with an increasing reliance on autonomy technologies. Indeed, increased reliance on autonomy technologies is a key enabler of these future concepts. Artificial Intelligence (AI) algorithms, which are at the heart of emerging autonomy technologies, are generally perceived as black boxes whose decisions are a result of complex rules learned on-the-fly. Unless these decisions are explained in a human understandable form, the end-users are less likely to accept them and certification personnel are less likely to clear these systems for field operation. Explainable AI (XAI) is an AI algorithm whose actions can be easily understood by humans. The research effort described in this paper developed EXplained Process and Logic of Artificial INtelligence Decisions (EXPLAIND)—a prototype tool for verification and validation of AI-based aviation systems. We provided a proof-of-concept for EXPLAIND by applying it to generate reliable, human-understandable explanations for decisions made by a NASA-developed aircraft trajectory anomaly detection AI algorithm. Cognitive walkthroughs of EXPLAIND’s explanation interface with controller subject matter experts demonstrated that EXPLAIND represents an important step towards user acceptance and certification of AI-based decision support tools (DSTs). © 2020, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.","2-s2.0-85092798967"
"Al Banna M.H.; Taher K.A.; Kaiser M.S.; Mahmud M.; Rahman M.S.; Hosen A.S.M.S.; Cho G.H.","Al Banna, Md. Hasan (57843300400); Taher, Kazi Abu (36069993500); Kaiser, M. Shamim (56446362000); Mahmud, Mufti (35173453700); Rahman, Md. Sazzadur (58265736900); Hosen, A. S. M. Sanwar (55354658100); Cho, Gi Hwan (22333305400)","57843300400; 36069993500; 56446362000; 35173453700; 58265736900; 55354658100; 22333305400","Application of Artificial Intelligence in Predicting Earthquakes: State-of-the-Art and Future Challenges","2020","IEEE Access","8","","9218936","192880","192923","43","10.1109/ACCESS.2020.3029859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095969114&doi=10.1109%2fACCESS.2020.3029859&partnerID=40&md5=fcd8e3943cdbb6f2398cf50233b50800","Predicting the time, location and magnitude of an earthquake is a challenging job as an earthquake does not show specific patterns resulting in inaccurate predictions. Techniques based on Artificial Intelligence (AI) are well known for their capability to find hidden patterns in data. In the case of earthquake prediction, these models also produce a promising outcome. This work systematically explores the contributions made to date in earthquake prediction using AI-based techniques. A total of 84 scientific research papers, which reported the use of AI-based techniques in earthquake prediction, have been selected from different academic databases. These studies include a range of AI techniques including rule-based methods, shallow machine learning and deep learning algorithms. Covering all existing AI-based techniques in earthquake prediction, this article provides an account of the available methodologies and a comparative analysis of their performances. The performance comparison has been reported from the perspective of used datasets and evaluation metrics. Furthermore, using comparative analysis of performances the paper aims to facilitate the selection of appropriate techniques for earthquake prediction. Towards the end, it outlines some open challenges and potential research directions in the field.  © 2013 IEEE.","2-s2.0-85095969114"
"Raymond A.; Gunes H.; Prorok A.","Raymond, Alex (57219585581); Gunes, Hatice (7005067251); Prorok, Amanda (25925347200)","57219585581; 7005067251; 25925347200","Culture-based explainable human-agent deconfliction","2020","Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS","2020-May","","","1107","1115","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096668412&partnerID=40&md5=2765f9b0085e1fc83cc46b940f0ebb06","Law codes and regulations help organise societies for centuries, and as AI systems gain more autonomy, we question how human-agent systems can operate as peers under the same norms, especially when resources are contended. We posit that agents must be accountable and explainable by referring to which rules justify their decisions. The need for explanations is associated with user acceptance and trust. This paper's contribution is twofold: i) we propose an argumentation-based human-agent architecture to map human regulations into a culture for artificial agents with explainable behaviour. Our architecture leans on the notion of argumentative dialogues and generates explanations from the history of such dialogues; and ii) we validate our architecture with a user study in the context of human-agent path deconfliction. Our results show that explanations provide a significantly higher improvement in human performance when systems are more complex. Consequently, we argue that the criteria defining the need of explanations should also consider the complexity of a system. Qualitative findings show that when rules are more complex, explanations significantly reduce the perception of challenge for humans. © 2020 International Foundation for Autonomous.","2-s2.0-85096668412"
"Stefan R.; Carutasu G.","Stefan, Radu (57484057100); Carutasu, George (56069505500)","57484057100; 56069505500","How to Approach Ethics in Intelligent Decision Support Systems","2020","Springer Proceedings in Business and Economics","","","","25","40","15","10.1007/978-3-030-44711-3_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126083501&doi=10.1007%2f978-3-030-44711-3_3&partnerID=40&md5=4afb72146389ac13ca09cd19139f9325","Each decision-making, a fundamental human process, has been more and more supported by computer systems in the second part of the last century the so-called decision support systems (DSS). In the twenty-first century, intelligent decision support systems (IDSS) utilize artificial intelligence (AI) techniques to enhance and improve support for decision-makers. Ethics, as the branch of philosophy dealing with concepts of right and wrong conduct, was solely attributed to human intelligence, behaviour or decision. With artificial intelligence-based systems, the notion AI Ethics (or machine ethics) refers to ethical decision-making by machines. Specifically, in the field of IDSS, where AI techniques participate (at least partially) in the decision-making process, it is of utmost importance to design such systems with ethical considerations. In this paper, we present a classification of ethical values as an underlying concept for a framework consisting in a set of rules that need to be part of any IDSS design. Applied to a decision process for candidate pre-selection (e.g. hiring), we illustrate the pitfalls that lead to biased decisions and methods for mitigation of “wrong decisions”, from an ethical point of view. We suggest how to operationalize Ethics by Design and how to approach Ethics Build-In AI-based systems. © 2020, Springer Nature Switzerland AG.","2-s2.0-85126083501"
"Mahdavi M.; Kazemi H.","Mahdavi, Mehrzad (57491852600); Kazemi, Hossein (7102412464)","57491852600; 7102412464","It’s All About Data: How to Make Good Decisions in a World Awash with Information","2020","Journal of Financial Data Science","2","2","","8","16","8","10.3905/jfds.2020.1.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124065451&doi=10.3905%2fjfds.2020.1.025&partnerID=40&md5=a8e44b10dacd4d1e58f655f0a2aa105d","The rise of big and alternative data has created significant new business opportunities in the financial sector. As we start on this journey of fast-moving technology disruption, f inancial professionals have a rare opportunity to balance the exponential growth of artif icial intelligence (AI)/data science with ethics, bias, and privacy to create trusted data-driven decision making. In this article, the authors discuss the nuances of big data sets that are critical when one considers standards, processes, best practices, and modeling algorithms for the deployment of AI systems. In addition, this industry is widely guided by a fiduciary standard that puts the interests of the client above all else. It is therefore critical to have a thorough understanding of the limitations of our knowledge, because there are many known unknowns and unknown unknowns that can have a signif icant impact on outcomes. The authors emphasize key success factors for the deployment of AI initiatives: talent and bridging the skills gap. To achieve a lasting impact of big data initiatives, multidisciplinary teams with well-defined roles need to be established with continuing training and education. The prize is the finance of the future. © 2020, With intelligence. All rights reserved.","2-s2.0-85124065451"
